City;Time of data;Day of the year;Hour of the day tstd;Hour of the year m;Time;Temperature (°C);Cloud Cover;Wind Velocity (m/s);Wind Direction;Solar Constant Io  (W/m²);Iglo,hor (W/m²);Iglo,p (W/m²)
Athens;23/10/2019 7:00:47;296;9;7089;*10:00*;20;0,1;4;north-northeast;1387,279127;383,327600;527,197838
Athens;23/10/2019 7:00:49;296;10;7090;*11:00*;21;0,05;4;north-northeast;1387,309965;499,192236;681,311975
Athens;23/10/2019 7:00:52;296;11;7091;*12:00*;22;0,05;4;north-northeast;1387,340796;550,398415;749,253083
Athens;23/10/2019 7:00:55;296;12;7092;*13:00*;24;0,01;4;north-northeast;1387,371620;522,683128;712,651510
Athens;23/10/2019 7:00:58;296;13;7093;*14:00*;24;0,01;4;north-northeast;1387,402437;423,753534;581,392276
Athens;23/10/2019 7:01:00;296;14;7094;*15:00*;24;0;4;north-northeast;1387,433246;281,205286;390,960374
Athens;23/10/2019 7:01:03;296;15;7095;*16:00*;24;0;4;north;1387,464047;135,057167;192,911158
Athens;23/10/2019 7:01:06;296;16;7096;*17:00*;23;0;4;north;1387,494841;26,907530;41,021324
Athens;23/10/2019 7:01:09;296;17;7097;*18:00*;22;0;3;north;1387,525628;0,000000;0,000000
Athens;23/10/2019 7:01:13;296;18;7098;*19:00*;20;0;3;north;1387,556407;0,000000;0,000000
Athens;23/10/2019 7:01:16;296;19;7099;*20:00*;18;0;2;north-northeast;1387,587179;0,000000;0,000000
Athens;23/10/2019 7:01:18;296;20;7100;*21:00*;18;0;2;north-northeast;1387,617943;0,000000;0,000000
;23/10/2019 7:01:18;296;21;7101;;;;;;1387,648700;0,000000;0,000000
;23/10/2019 7:01:18;296;22;7102;;;;;;1387,679449;0,000000;0,000000
Athens;23/10/2019 7:01:21;296;23;7103;*00:00*;16;0;2;north-northwest;1387,710190;0,000000;0,000000
Athens;23/10/2019 7:01:24;296;24;7104;*01:00*;16;0;2;north-northwest;1387,740925;0,000000;0,000000
Athens;24/10/2019 7:01:26;297;1;7105;*02:00*;16;0;2;north-northwest;1387,771651;0,000000;0,000000
Athens;24/10/2019 7:01:29;297;2;7106;*03:00*;16;0;2;north-northwest;1387,802370;0,000000;0,000000
Athens;24/10/2019 7:01:31;297;3;7107;*04:00*;16;0;2;north-northwest;1387,833081;0,000000;0,000000
Athens;24/10/2019 7:01:34;297;4;7108;*05:00*;16;0;2;north-northwest;1387,863785;0,000000;0,000000
Athens;24/10/2019 7:01:37;297;5;7109;*06:00*;16;0;2;north;1387,894481;0,000000;0,000000
Athens;24/10/2019 7:00:34;297;6;7110;*07:00*;16;0;2;north-northeast;1387,925169;12,836123;14,916606
Athens;24/10/2019 7:00:36;297;7;7111;*08:00*;17;0;2;north;1387,955850;93,925713;136,684079
Athens;24/10/2019 7:00:38;297;8;7112;*09:00*;19;0;2;north;1387,986522;231,048045;324,535295
Athens;24/10/2019 7:00:40;297;9;7113;*10:00*;21;0;2;north;1388,017188;377,758095;521,785300
Athens;24/10/2019 7:00:42;297;10;7114;*11:00*;23;0;3;north-northeast;1388,047845;492,539673;674,836671
Athens;24/10/2019 7:00:44;297;11;7115;*12:00*;25;0;3;north-northeast;1388,078495;543,188083;742,189271
Athens;24/10/2019 7:00:46;297;12;7116;*13:00*;26;0;4;north;1388,109137;515,541213;705,593851
Athens;24/10/2019 7:00:48;297;13;7117;*14:00*;26;0;4;north-northeast;1388,139771;417,317084;574,955000
Athens;24/10/2019 7:00:50;297;14;7118;*15:00*;26;0;4;north-northeast;1388,170398;276,027138;385,669616
Athens;24/10/2019 7:00:52;297;15;7119;*16:00*;26;0;4;north-northeast;1388,201016;131,526171;189,115456
Athens;24/10/2019 7:00:54;297;16;7120;*17:00*;25;0;3;north-northeast;1388,231627;25,173479;38,820270
Athens;24/10/2019 7:00:56;297;17;7121;*18:00*;24;0;2;north;1388,262230;0,000000;0,000000
Athens;24/10/2019 7:00:58;297;18;7122;*19:00*;21;0;2;north;1388,292825;0,000000;0,000000
Athens;24/10/2019 7:01:01;297;19;7123;*20:00*;19;0;2;north;1388,323412;0,000000;0,000000
Athens;24/10/2019 7:01:03;297;20;7124;*21:00*;18;0;1;north;1388,353992;0,000000;0,000000
Athens;24/10/2019 7:01:05;297;21;7125;*22:00*;16;0;1;north;1388,384563;0,000000;0,000000
Athens;24/10/2019 7:01:07;297;22;7126;*23:00*;16;0;2;north;1388,415127;0,000000;0,000000
Athens;24/10/2019 7:01:08;297;23;7127;*00:00*;15;0;2;north;1388,445682;0,000000;0,000000
Athens;24/10/2019 7:01:10;297;24;7128;*01:00*;15;0;1;north;1388,476230;0,000000;0,000000
Athens;25/10/2019 7:01:13;298;1;7129;*02:00*;16;0;1;north;1388,506770;0,000000;0,000000
Athens;25/10/2019 7:01:14;298;2;7130;*03:00*;16;0;1;north;1388,537301;0,000000;0,000000
Athens;25/10/2019 7:01:16;298;3;7131;*04:00*;16;0;1;north;1388,567825;0,000000;0,000000
Athens;25/10/2019 7:01:18;298;4;7132;*05:00*;15;0;1;north;1388,598341;0,000000;0,000000
Athens;25/10/2019 7:01:20;298;5;7133;*06:00*;16;0;1;north;1388,628849;0,000000;0,000000
Athens;25/10/2019 7:00:34;298;6;7134;*07:00*;14;0;2;north;1388,659348;12,722528;14,163383
Athens;25/10/2019 7:00:35;298;7;7135;*08:00*;14;0;1;north;1388,689840;91,429402;134,024857
Athens;25/10/2019 7:00:37;298;8;7136;*09:00*;16;0;1;north;1388,720323;226,956702;320,464434
Athens;25/10/2019 7:00:39;298;9;7137;*10:00*;20;0;1;northwest;1388,750799;372,238524;516,377403
Athens;25/10/2019 7:00:40;298;10;7138;*11:00*;22;0;2;north;1388,781266;485,955029;668,383719
Athens;25/10/2019 7:00:42;298;11;7139;*12:00*;24;0;2;north;1388,811725;536,065835;735,171479
Athens;25/10/2019 7:00:44;298;12;7140;*13:00*;25;0;3;north;1388,842177;508,505211;698,606237
Athens;25/10/2019 7:00:45;298;13;7141;*14:00*;26;0;3;north;1388,872619;410,996914;568,605536
Athens;25/10/2019 7:00:47;298;14;7142;*15:00*;26;0;3;north;1388,903054;270,963835;380,472352
Athens;25/10/2019 7:00:48;298;15;7143;*16:00*;26;0;3;north;1388,933481;128,094504;185,403433
Athens;25/10/2019 7:00:50;298;16;7144;*17:00*;25;0;3;north;1388,963899;23,533530;36,695555
Athens;25/10/2019 7:00:52;298;17;7145;*18:00*;23;0;3;north;1388,994309;0,000000;0,000000
Athens;25/10/2019 7:00:53;298;18;7146;*19:00*;21;0;2;north;1389,024711;0,000000;0,000000
Athens;25/10/2019 7:00:55;298;19;7147;*20:00*;19;0;2;north;1389,055105;0,000000;0,000000
Athens;25/10/2019 7:00:57;298;20;7148;*21:00*;18;0;2;north-northeast;1389,085491;0,000000;0,000000
Athens;25/10/2019 7:00:59;298;21;7149;*22:00*;17;0;2;north-northeast;1389,115868;0,000000;0,000000
Athens;25/10/2019 7:01:00;298;22;7150;*23:00*;16;0;2;north-northeast;1389,146237;0,000000;0,000000
Athens;25/10/2019 7:01:02;298;23;7151;*00:00*;16;0;2;north;1389,176597;0,000000;0,000000
Athens;25/10/2019 7:01:04;298;24;7152;*01:00*;15;0;2;north;1389,206950;0,000000;0,000000
Athens;26/10/2019 7:01:05;299;1;7153;*02:00*;15;0;2;north;1389,237293;0,000000;0,000000
Athens;26/10/2019 7:01:07;299;2;7154;*03:00*;15;0;2;north;1389,267629;0,000000;0,000000
Athens;26/10/2019 7:01:08;299;3;7155;*04:00*;15;0;1;north-northwest;1389,297956;0,000000;0,000000
Athens;26/10/2019 7:01:09;299;4;7156;*05:00*;15;0;2;north-northwest;1389,328275;0,000000;0,000000
Athens;26/10/2019 7:01:11;299;5;7157;*06:00*;15;0;2;north-northwest;1389,358585;0,000000;0,000000
Athens;26/10/2019 7:00:33;299;6;7158;*07:00*;16;0;2;north-northwest;1389,388887;12,424690;13,247780
Athens;26/10/2019 7:00:34;299;7;7159;*08:00*;16;0;2;north-northwest;1389,419181;88,963095;131,363625
Athens;26/10/2019 7:00:36;299;8;7160;*09:00*;18;0;1;northwest;1389,449466;222,903782;316,391935
Athens;26/10/2019 7:00:38;299;9;7161;*10:00*;20;0;1;north-northwest;1389,479743;366,771057;510,977275
Athens;26/10/2019 7:00:39;299;10;7162;*11:00*;22;0;3;north;1389,510011;479,440881;661,956826
Athens;26/10/2019 7:00:41;299;11;7163;*12:00*;24;0;3;north-northeast;1389,540271;529,034304;728,203614
Athens;26/10/2019 7:00:42;299;12;7164;*13:00*;25;0;4;north-northeast;1389,570522;501,577400;691,692298
Athens;26/10/2019 7:00:43;299;13;7165;*14:00*;26;0;4;north-northeast;1389,600764;404,794566;562,346794
Athens;26/10/2019 7:00:45;299;14;7166;*15:00*;26;0;4;north-northeast;1389,630999;266,015919;375,370456
Athens;26/10/2019 7:00:47;299;15;7167;*16:00*;25;0;4;north-northeast;1389,661224;124,761618;181,775827
Athens;26/10/2019 7:00:48;299;16;7168;*17:00*;24;0;3;north;1389,691441;22,037732;34,685315
Athens;26/10/2019 7:00:49;299;17;7169;*18:00*;23;0;3;north;1389,721650;0,000000;0,000000
Athens;26/10/2019 7:00:51;299;18;7170;*19:00*;21;0;2;north;1389,751849;0,000000;0,000000
Athens;26/10/2019 7:00:52;299;19;7171;*20:00*;19;0;2;north;1389,782040;0,000000;0,000000
Athens;26/10/2019 7:00:54;299;20;7172;*21:00*;18;0;1;north;1389,812223;0,000000;0,000000
Athens;26/10/2019 7:00:55;299;21;7173;*22:00*;18;0;1;north;1389,842397;0,000000;0,000000
Athens;26/10/2019 7:00:57;299;22;7174;*23:00*;18;0;1;north;1389,872562;0,000000;0,000000
Athens;26/10/2019 7:00:58;299;23;7175;*00:00*;17;0;1;north;1389,902719;0,000000;0,000000
Athens;26/10/2019 7:01:00;299;24;7176;*01:00*;17;0;1;north;1389,932867;0,000000;0,000000
Athens;27/10/2019 7:01:01;300;1;7177;*02:00*;16;0;1;north-northwest;1389,963006;0,000000;0,000000
Athens;27/10/2019 7:01:03;300;2;7178;*03:00*;16;0;1;north;1389,993136;0,000000;0,000000
Athens;27/10/2019 7:01:04;300;3;7179;*03:00*;15;0;1;north;1390,023258;0,000000;0,000000
Athens;27/10/2019 7:01:06;300;4;7180;*04:00*;15;0;1;north;1390,053371;0,000000;0,000000
Athens;27/10/2019 7:01:07;300;5;7181;*05:00*;15;0;1;north;1390,083475;0,000000;0,000000
;27/10/2019 7:01:07;300;6;7182;;;;;;1390,113570;11,747032;12,019908
Athens;27/10/2019 7:01:02;300;7;7183;*07:00*;16;0;1;north-northeast;1390,143657;86,527625;128,701923
Athens;27/10/2019 7:01:05;300;8;7184;*08:00*;17;0;1;north;1390,173734;218,890794;312,320140
Athens;27/10/2019 7:01:07;300;9;7185;*09:00*;20;0,01;1;north-northwest;1390,203803;361,357814;505,588037
Athens;27/10/2019 7:01:10;300;10;7186;*10:00*;22;0,01;2;north;1390,233863;472,999730;655,559668
Athens;27/10/2019 7:01:12;300;11;7187;*11:00*;23;0;3;north;1390,263915;522,096020;721,289509
Athens;27/10/2019 7:01:14;300;12;7188;*12:00*;24;0;3;north;1390,293957;494,759938;684,855564
Athens;27/10/2019 7:01:17;300;13;7189;*13:00*;25;0;3;north;1390,323990;398,711456;556,181569
Athens;27/10/2019 7:01:19;300;14;7190;*14:00*;25;0;3;north;1390,354015;261,183815;370,365696
Athens;27/10/2019 7:01:21;300;15;7191;*15:00*;25;0;3;north;1390,384030;121,526878;178,233292
Athens;27/10/2019 7:01:24;300;16;7192;*16:00*;25;0;2;north;1390,414037;20,684796;32,789070
Athens;27/10/2019 7:01:26;300;17;7193;*17:00*;23;0;2;north;1390,444035;0,000000;0,000000
Athens;27/10/2019 7:01:29;300;18;7194;*18:00*;21;0;1;north-northeast;1390,474023;0,000000;0,000000
Athens;27/10/2019 7:01:32;300;19;7195;*19:00*;20;0;1;north-northeast;1390,504003;0,000000;0,000000
Athens;27/10/2019 7:01:34;300;20;7196;*20:00*;18;0;2;north-northeast;1390,533974;0,000000;0,000000
Athens;27/10/2019 7:01:37;300;21;7197;*21:00*;17;0;2;north-northeast;1390,563935;0,000000;0,000000
Athens;27/10/2019 7:01:39;300;22;7198;*22:00*;16;0;2;north-northeast;1390,593888;0,000000;0,000000
Athens;27/10/2019 7:01:41;300;23;7199;*23:00*;15;0;2;north-northeast;1390,623832;0,000000;0,000000
Athens;27/10/2019 7:01:43;300;24;7200;*00:00*;14;0;2;north-northeast;1390,653766;0,000000;0,000000
Athens;28/10/2019 7:01:46;301;1;7201;*01:00*;14;0;2;north-northeast;1390,683691;0,000000;0,000000
Athens;28/10/2019 7:01:48;301;2;7202;*02:00*;14;0,01;2;north-northeast;1390,713608;0,000000;0,000000
Athens;28/10/2019 7:01:51;301;3;7203;*03:00*;13;0,03;2;north-northeast;1390,743515;0,000000;0,000000
Athens;28/10/2019 7:00:33;301;4;7204;*04:00*;13;0,08;2;north-northeast;1390,773413;0,000000;0,000000
Athens;28/10/2019 7:00:35;301;5;7205;*05:00*;13;0,1;2;north-northeast;1390,803302;0,000000;0,000000
Athens;28/10/2019 7:00:37;301;6;7206;*06:00*;13;0,09;2;north-northeast;1390,833182;10,397506;10,256556
Athens;28/10/2019 7:00:38;301;7;7207;*07:00*;13;0,08;2;north-northeast;1390,863052;84,123798;126,041304
Athens;28/10/2019 7:00:40;301;8;7208;*08:00*;15;0,06;2;north-northeast;1390,892914;214,919209;308,251398
Athens;28/10/2019 7:00:41;301;9;7209;*09:00*;19;0,04;1;north-northeast;1390,922766;356,000855;500,212797
Athens;28/10/2019 7:00:43;301;10;7210;*10:00*;21;0,02;0;west-southwest;1390,952609;466,633993;649,195873
Athens;28/10/2019 7:00:44;301;11;7211;*11:00*;22;0,07;1;southwest;1390,982443;515,253406;714,432923
Athens;28/10/2019 7:00:46;301;12;7212;*12:00*;23;0,23;2;southwest;1391,012267;488,054855;678,099464
Athens;28/10/2019 7:00:48;301;13;7213;*13:00*;23;0,27;3;south-southwest;1391,042083;392,748870;550,112540
Athens;28/10/2019 7:00:49;301;14;7214;*14:00*;23;0,41;3;south-southwest;1391,071889;223,163474;309,793403
Athens;28/10/2019 7:00:51;301;15;7215;*15:00*;23;0,34;3;south-southwest;1391,101685;112,043183;150,807288
Athens;28/10/2019 7:00:52;301;16;7216;*16:00*;22;0,43;2;south;1391,131473;37,493873;37,108683
Athens;28/10/2019 7:00:54;301;17;7217;*17:00*;21;0,61;2;south-southeast;1391,161251;0,000000;0,000000
Athens;28/10/2019 7:00:55;301;18;7218;*18:00*;20;0,73;1;southeast;1391,191019;0,000000;0,000000
Athens;28/10/2019 7:00:57;301;19;7219;*19:00*;19;0,75;1;east-southeast;1391,220779;0,000000;0,000000
Athens;28/10/2019 7:00:58;301;20;7220;*20:00*;18;0,8;1;east-northeast;1391,250529;0,000000;0,000000
;28/10/2019 7:00:58;301;21;7221;;;;;;1391,280269;0,000000;0,000000
;28/10/2019 7:00:58;301;22;7222;;;;;;1391,310000;0,000000;0,000000
;28/10/2019 7:00:58;301;23;7223;;;;;;1391,339722;0,000000;0,000000
Athens;28/10/2019 7:01:00;301;24;7224;*00:00*;16;0,02;1;north;1391,369434;0,000000;0,000000
Athens;29/10/2019 7:01:01;302;1;7225;*01:00*;15;0,06;2;north;1391,399137;0,000000;0,000000
Athens;29/10/2019 7:01:03;302;2;7226;*02:00*;15;0,04;2;north;1391,428831;0,000000;0,000000
Athens;29/10/2019 7:01:05;302;3;7227;*03:00*;15;0,02;2;north;1391,458514;0,000000;0,000000
Athens;29/10/2019 7:01:06;302;4;7228;*04:00*;15;0;2;north-northeast;1391,488189;0,000000;0,000000
Athens;29/10/2019 7:01:08;302;5;7229;*05:00*;14;0;2;north-northeast;1391,517854;0,000000;0,000000
Athens;29/10/2019 7:01:10;302;6;7230;*06:00*;14;0;2;north-northeast;1391,547509;8,003256;7,674095
Athens;29/10/2019 7:00:33;302;7;7231;*07:00*;13;0,06;2;northeast;1391,577155;81,752397;123,383331
Athens;29/10/2019 7:00:35;302;8;7232;*08:00*;15;0;2;northeast;1391,606791;210,990463;304,188060
Athens;29/10/2019 7:00:36;302;9;7233;*09:00*;19;0;1;east;1391,636418;350,702183;494,854648
Athens;29/10/2019 7:00:38;302;10;7234;*10:00*;21;0;1;south;1391,666035;460,346006;642,869028
Athens;29/10/2019 7:00:40;302;11;7235;*11:00*;22;0;2;south-southwest;1391,695643;508,508780;707,637540
Athens;29/10/2019 7:00:41;302;12;7236;*12:00*;23;0;2;south-southwest;1391,725240;481,464062;671,427323
Athens;29/10/2019 7:00:43;302;13;7237;*13:00*;23;0;2;south-southwest;1391,754829;386,907971;544,142276
Athens;29/10/2019 7:00:44;302;14;7238;*14:00*;23;0;3;south-southwest;1391,784407;251,868182;360,654113
Athens;29/10/2019 7:00:46;302;15;7239;*15:00*;23;0;3;south;1391,813976;115,348888;171,405652
Athens;29/10/2019 7:00:47;302;16;7240;*16:00*;22;0;2;south;1391,843536;18,399981;29,334857
Athens;29/10/2019 7:00:49;302;17;7241;*17:00*;22;0;2;south;1391,873085;0,000000;0,000000
Athens;29/10/2019 7:00:51;302;18;7242;*18:00*;20;0;2;south;1391,902625;0,000000;0,000000
Athens;29/10/2019 7:00:52;302;19;7243;*19:00*;19;0,01;1;south;1391,932155;0,000000;0,000000
Athens;29/10/2019 7:00:54;302;20;7244;*20:00*;19;0,01;1;south;1391,961675;0,000000;0,000000
Athens;29/10/2019 7:00:55;302;21;7245;*21:00*;18;0,01;0;east-northeast;1391,991186;0,000000;0,000000
Athens;29/10/2019 7:00:57;302;22;7246;*22:00*;18;0,06;1;northeast;1392,020687;0,000000;0,000000
Athens;29/10/2019 7:00:58;302;23;7247;*23:00*;18;0,14;1;north;1392,050178;0,000000;0,000000
Athens;29/10/2019 7:01:00;302;24;7248;*00:00*;18;0,1;1;north;1392,079659;0,000000;0,000000
Athens;30/10/2019 7:01:01;303;1;7249;*01:00*;18;0,03;1;north;1392,109131;0,000000;0,000000
Athens;30/10/2019 7:01:03;303;2;7250;*02:00*;17;0,01;1;north;1392,138592;0,000000;0,000000
Athens;30/10/2019 7:01:04;303;3;7251;*03:00*;18;0,32;1;northwest;1392,168044;0,000000;0,000000
Athens;30/10/2019 7:01:06;303;4;7252;*04:00*;15;0,33;1;north;1392,197486;0,000000;0,000000
Athens;30/10/2019 7:01:07;303;5;7253;*05:00*;15;0,33;2;north-northeast;1392,226918;0,000000;0,000000
Athens;30/10/2019 7:01:09;303;6;7254;*06:00*;14;0;2;north-northeast;1392,256340;4,338438;4,104836
Athens;30/10/2019 7:00:34;303;7;7255;*07:00*;16;0;1;north-northeast;1392,285753;79,414175;120,729573
Athens;30/10/2019 7:00:37;303;8;7256;*08:00*;17;0;1;north-northeast;1392,315155;207,105947;300,132477
Athens;30/10/2019 7:00:39;303;9;7257;*09:00*;19;0;0;;1392,344547;345,463743;489,516661
Athens;30/10/2019 7:00:41;303;10;7258;*10:00*;21;0;1;south;1392,373930;454,138020;636,582667
Athens;30/10/2019 7:00:44;303;11;7259;*11:00*;22;0;2;south;1392,403302;501,864352;700,906960
Athens;30/10/2019 7:00:46;303;12;7260;*12:00*;23;0,01;2;south;1392,432665;474,989349;664,842364
Athens;30/10/2019 7:00:48;303;13;7261;*13:00*;24;0,06;2;south;1392,462017;381,189802;538,273230
Athens;30/10/2019 7:00:50;303;14;7262;*14:00*;24;0,29;2;south-southeast;1392,491360;247,384952;355,950294
Athens;30/10/2019 7:00:53;303;15;7263;*15:00*;24;0,2;2;south-southeast;1392,520692;112,403977;168,121463
Athens;30/10/2019 7:00:55;303;16;7264;*16:00*;23;0,14;2;southeast;1392,550015;17,462791;27,773893
Athens;30/10/2019 7:00:57;303;17;7265;*17:00*;22;0,09;2;southeast;1392,579327;0,000000;0,000000
Athens;30/10/2019 7:00:59;303;18;7266;*18:00*;21;0,06;2;east;1392,608629;0,000000;0,000000
Athens;30/10/2019 7:01:01;303;19;7267;*19:00*;20;0,11;2;east;1392,637922;0,000000;0,000000
Athens;30/10/2019 7:01:04;303;20;7268;*20:00*;19;0,23;2;east-northeast;1392,667204;0,000000;0,000000
Athens;30/10/2019 7:01:06;303;21;7269;*21:00*;18;0,19;2;northeast;1392,696476;0,000000;0,000000
Athens;30/10/2019 7:01:08;303;22;7270;*22:00*;18;0,16;2;northeast;1392,725737;0,000000;0,000000
Athens;30/10/2019 7:01:11;303;23;7271;*23:00*;18;0,4;2;northeast;1392,754989;0,000000;0,000000
Athens;30/10/2019 7:01:13;303;24;7272;*00:00*;17;0,76;2;northeast;1392,784231;0,000000;0,000000
Athens;31/10/2019 7:01:15;304;1;7273;*01:00*;17;0,52;2;northeast;1392,813462;0,000000;0,000000
Athens;31/10/2019 7:01:17;304;2;7274;*02:00*;17;0,65;2;northeast;1392,842683;0,000000;0,000000
Athens;31/10/2019 7:01:19;304;3;7275;*03:00*;16;0,88;1;northeast;1392,871894;0,000000;0,000000
Athens;31/10/2019 7:01:22;304;4;7276;*04:00*;16;0,96;1;northeast;1392,901095;0,000000;0,000000
Athens;31/10/2019 7:01:24;304;5;7277;*05:00*;16;0,97;2;north-northeast;1392,930285;0,000000;0,000000
Athens;31/10/2019 7:01:26;304;6;7278;*06:00*;16;1;2;north-northeast;1392,959466;0,000000;0,000000
Athens;31/10/2019 7:00:34;304;7;7279;*07:00*;15;0,96;1;northeast;1392,988636;98,599786;106,814420
Athens;31/10/2019 7:00:37;304;8;7280;*08:00*;17;1;1;north-northeast;1393,017795;192,553855;231,024079
Athens;31/10/2019 7:00:40;304;9;7281;*09:00*;18;1;0;;1393,046945;290,212559;360,376048
Athens;31/10/2019 7:00:42;304;10;7282;*10:00*;18;0,87;0;;1393,076084;366,459643;460,869843
Athens;31/10/2019 7:00:45;304;11;7283;*11:00*;18;0,79;0;north-northwest;1393,105212;399,875002;504,824673
Athens;31/10/2019 7:00:47;304;12;7284;*12:00*;19;0,91;0;west-southwest;1393,134331;381,037604;480,116126
Athens;31/10/2019 7:00:49;304;13;7285;*13:00*;19;0,85;1;southwest;1393,163439;315,256978;393,553106
Athens;31/10/2019 7:00:51;304;14;7286;*14:00*;19;0,82;1;west-southwest;1393,192537;221,054550;268,992010
Athens;31/10/2019 7:00:53;304;15;7287;*15:00*;19;0,94;1;southwest;1393,221624;124,031213;140,139506
Athens;31/10/2019 7:00:56;304;16;7288;*16:00*;20;0,94;1;southwest;1393,250701;18,772414;17,767648
Athens;31/10/2019 7:00:58;304;17;7289;*17:00*;19;0,95;0;west-southwest;1393,279767;0,000000;0,000000
Athens;31/10/2019 7:01:00;304;18;7290;*18:00*;18;0,99;1;south-southwest;1393,308823;0,000000;0,000000
Athens;31/10/2019 7:01:02;304;19;7291;*19:00*;18;0,99;1;south;1393,337869;0,000000;0,000000
Athens;31/10/2019 7:01:04;304;20;7292;*20:00*;17;0,93;1;south-southeast;1393,366904;0,000000;0,000000
Athens;31/10/2019 7:01:06;304;21;7293;*21:00*;17;0,88;1;southeast;1393,395929;0,000000;0,000000
Athens;31/10/2019 7:01:09;304;22;7294;*22:00*;17;0,9;1;north-northwest;1393,424943;0,000000;0,000000
Athens;31/10/2019 7:01:11;304;23;7295;*23:00*;17;0,98;1;north;1393,453946;0,000000;0,000000
Athens;31/10/2019 7:01:13;304;24;7296;*00:00*;17;0,95;1;north;1393,482939;0,000000;0,000000
Athens;1/11/2019 7:01:15;305;1;7297;*01:00*;16;0,79;1;north;1393,511922;0,000000;0,000000
Athens;1/11/2019 7:01:17;305;2;7298;*02:00*;17;0,55;1;northwest;1393,540894;0,000000;0,000000
Athens;1/11/2019 7:01:19;305;3;7299;*03:00*;16;0,7;1;west-northwest;1393,569856;0,000000;0,000000
Athens;1/11/2019 7:01:21;305;4;7300;*04:00*;16;0,92;2;northwest;1393,598806;0,000000;0,000000
Athens;1/11/2019 7:01:23;305;5;7301;*05:00*;16;0,87;1;north;1393,627747;0,000000;0,000000
Athens;1/11/2019 7:01:25;305;6;7302;*06:00*;16;0,68;2;northeast;1393,656676;0,000000;0,000000
Athens;1/11/2019 7:00:34;305;7;7303;*07:00*;16;0,39;3;north-northeast;1393,685595;80,258072;104,177462
Athens;1/11/2019 7:00:36;305;8;7304;*08:00*;16;0,37;3;north-northeast;1393,714504;176,551807;248,864620
Athens;1/11/2019 7:00:38;305;9;7305;*09:00*;17;0,41;4;north-northeast;1393,743402;291,025300;409,922549
Athens;1/11/2019 7:00:40;305;10;7306;*10:00*;18;0,48;4;north-northeast;1393,772289;383,328850;536,949478
Athens;1/11/2019 7:00:43;305;11;7307;*11:00*;19;0,72;5;north-northeast;1393,801165;395,364080;499,197038
Athens;1/11/2019 7:00:45;305;12;7308;*12:00*;19;0,79;4;north-northeast;1393,830031;376,705261;474,695751
Athens;1/11/2019 7:00:47;305;13;7309;*13:00*;19;0,52;4;north-northeast;1393,858886;321,107348;451,725050
Athens;1/11/2019 7:00:50;305;14;7310;*14:00*;19;0,41;4;north-northeast;1393,887730;209,203802;295,656469
Athens;1/11/2019 7:00:52;305;15;7311;*15:00*;19;0,65;4;northeast;1393,916563;103,252536;140,688601
Athens;1/11/2019 7:00:54;305;16;7312;*16:00*;19;0,69;4;northeast;1393,945386;15,222133;14,399822
Athens;1/11/2019 7:00:56;305;17;7313;*17:00*;17;0,7;4;northeast;1393,974198;0,000000;0,000000
